calendar_date,avg_temperature,high_temperature,low_temperature,precipitation,hours_sunlight,solar_radiation,deepest_snowfall,total_snowfall,avg_wind_speed,avg_vapor_pressure,avg_local_pressure,avg_humidity,avg_sea_pressure,cloud_cover
2016-09-13,16.6,20.9,13.8,,1.1,,,,3.6,14.3,1018.9,77,1023.6,8.3
2016-09-14,17.4,21.6,11.4,0.0,4.9,,,,3.3,15.6,1014.8,80,1019.5,8.8
2016-09-15,19.1,22.1,15.9,0.0,9.4,,,,2.8,18.4,1010.7,84,1015.4,6.3
2016-09-16,18.3,20.4,15.4,4.5,0.2,,,,5.9,18.9,1011.8,90,1016.5,10.0
2016-09-17,17.0,23.0,11.6,0.0,3.8,,,,7.5,15.8,1008.2,80,1012.9,10.0
2016-09-18,12.6,15.5,11.0,7.5,0.0,,,,3.9,13.2,1010.0,90,1014.8,10.0
2016-09-19,14.1,17.4,12.3,2.0,2.5,,,,4.2,15.0,1007.2,94,1011.9,9.3
2016-09-20,14.5,19.4,10.1,,8.5,,,,3.5,12.3,1010.8,77,1015.6,9.5
2016-09-21,14.9,21.2,8.7,,11.0,,,,4.6,12.1,1017.8,74,1022.6,5.0
2016-09-22,15.6,19.7,10.8,,4.7,,,,4.4,13.5,1020.4,77,1025.2,10.0
2016-09-23,15.7,18.7,12.6,20.0,0.0,,,,4.0,16.4,1013.2,92,1017.9,10.0
2016-09-24,17.0,19.0,15.5,1.0,2.0,,,,2.8,17.6,1014.2,91,1019.0,9.0
2016-09-25,18.9,21.3,17.3,0.5,2.6,,,,4.6,19.8,1013.1,91,1017.8,10.0
2016-09-26,18.8,22.9,14.6,,9.9,,,,5.1,18.3,1012.4,85,1017.1,5.0
2016-09-27,16.2,20.1,13.1,,3.0,,,,3.1,16.9,1012.6,92,1017.3,10.0
2016-09-28,16.7,20.7,14.3,0.0,0.2,,,,4.9,16.8,1004.0,88,1008.7,10.0
2016-09-29,14.4,16.8,12.6,1.5,0.8,,,,3.3,13.3,1008.0,82,1012.8,10.0
2016-09-30,14.1,18.7,8.1,,10.2,,,,3.4,13.8,1009.6,86,1014.3,5.3
2016-10-01,15.9,21.0,8.8,,11.2,,,,3.4,13.9,1012.3,78,1017.1,0.8
2016-10-02,16.2,21.1,9.5,,6.5,,,,4.1,15.6,1011.1,85,1015.9,6.0
2016-10-03,17.3,19.7,13.8,14.5,0.5,,,,4.1,17.7,1004.4,89,1009.1,10.0
2016-10-04,16.8,20.7,10.6,0.0,11.0,,,,11.0,11.1,997.9,56,1002.5,0.5
2016-10-05,11.8,14.9,7.7,2.5,9.3,,,,4.9,8.6,1012.4,61,1017.3,5.5
2016-10-06,12.9,18.0,9.5,11.5,4.9,,,,5.8,10.5,1002.1,72,1006.9,5.3
2016-10-07,10.1,14.3,5.5,,11.2,,,,6.7,7.0,1013.3,58,1018.1,3.0
2016-10-08,9.5,13.5,4.4,3.0,0.0,,,,3.8,11.0,1005.7,90,1010.5,10.0
2016-10-09,13.2,17.7,7.8,0.5,7.2,,,,7.8,10.5,994.8,70,999.5,4.8
2016-10-10,9.8,14.3,4.9,,6.8,,,,5.8,6.8,1008.6,58,1013.5,3.5
2016-10-11,9.9,15.0,1.5,0.5,10.8,,,,5.7,8.6,1010.3,71,1015.1,3.5
2016-10-12,9.9,15.0,4.8,0.5,8.5,,,,4.1,8.0,1008.1,67,1012.9,2.8
2016-10-13,8.5,15.2,3.3,0.0,8.8,,,,4.0,7.3,1013.0,69,1017.9,5.0
2016-10-14,8.2,15.0,2.1,,7.7,,,,3.8,7.0,1015.9,68,1020.8,2.5
2016-10-15,9.1,14.4,0.6,,10.7,,,,5.9,8.1,1019.0,71,1023.9,1.5
2016-10-16,14.5,18.7,10.1,,9.3,,,,5.2,12.1,1017.8,74,1022.6,5.5
2016-10-17,13.5,16.2,8.5,0.5,1.1,,,,4.6,14.9,1012.0,95,1016.8,9.5
2016-10-18,14.6,20.4,8.0,0.0,10.4,,,,4.6,11.8,1008.3,73,1013.0,1.3
2016-10-19,10.9,16.2,6.4,,9.4,,,,3.7,10.6,1011.1,81,1016.0,4.0
2016-10-20,9.1,15.8,4.9,5.0,5.3,,,,5.8,8.9,999.4,75,1004.2,7.8
2016-10-21,6.5,10.7,2.9,,9.6,,,,7.1,4.2,1007.1,44,1012.0,0.5
2016-10-22,7.0,9.8,4.6,0.5,3.5,,,,3.5,6.1,1007.9,61,1012.8,7.5
2016-10-23,6.1,10.2,1.9,0.0,6.2,,,,5.4,6.0,1003.0,66,1007.9,3.0
2016-10-24,5.3,9.7,-0.2,,10.0,,,,8.4,4.9,1003.0,56,1007.9,2.0
2016-10-25,7.7,11.6,-1.7,2.0,7.5,,,,4.1,6.5,1010.7,61,1015.6,5.3
2016-10-26,11.3,16.4,6.3,5.0,9.3,,,,8.1,9.1,1002.0,69,1006.8,3.3
2016-10-27,6.0,9.8,0.6,,8.2,,,,6.6,5.3,1008.5,58,1013.4,3.0
2016-10-28,5.9,11.1,-1.3,,6.6,,,,6.1,5.4,1008.4,60,1013.3,7.3
2016-10-29,4.7,8.4,2.1,0.0,4.7,,,,7.0,4.4,1006.8,53,1011.8,4.0
2016-10-30,4.5,7.6,3.2,,8.8,,,,11.4,4.1,1016.7,49,1021.6,0.5
2016-10-31,6.8,12.3,-1.2,0.0,1.1,,,,9.7,6.8,1012.7,66,1017.6,6.0
2016-11-01,1.7,4.9,-1.1,,0.5,,,,3.0,5.1,1014.6,75,1019.6,9.3
2016-11-02,2.1,6.9,-3.2,,9.6,,,,3.5,4.0,1019.1,59,1024.1,1.3
2016-11-03,1.4,6.3,-2.9,29.0,0.0,,,,6.1,6.0,1007.0,87,1012.0,9.5
2016-11-04,3.2,5.4,0.0,,8.6,,,,8.8,4.5,1003.2,59,1008.1,3.3
2016-11-05,-0.4,3.0,-4.3,4.5,0.0,,1,1,5.3,5.5,1002.7,92,1007.7,7.5
2016-11-06,2.3,5.6,-1.5,0.5,6.2,,,,5.9,4.5,1009.9,62,1014.9,3.8
2016-11-07,-0.2,4.3,-4.8,,9.5,,,,3.2,3.9,1023.5,66,1028.6,2.8
2016-11-08,5.4,11.8,-1.0,9.5,0.0,,,,9.9,7.7,1008.9,80,1013.8,7.5
2016-11-09,3.3,7.7,0.4,,9.2,,,,11.0,3.9,1001.0,50,1005.9,2.5
2016-11-10,2.0,5.6,-2.5,,9.3,,,,7.2,3.7,1011.6,53,1016.6,2.0
2016-11-11,0.0,4.8,-5.5,0.0,6.3,,,,3.5,3.9,1019.8,66,1024.9,10.0
2016-11-12,2.3,6.3,-0.8,1.5,1.2,,2,2,4.3,7.0,1016.9,97,1021.9,7.3
2016-11-13,4.7,11.9,-1.4,0.5,2.3,,,,5.3,8.1,1014.5,92,1019.4,6.8
2016-11-14,5.2,10.0,-1.6,1.0,6.9,,,,6.3,7.5,1016.0,83,1021.0,5.5
2016-11-15,8.5,13.1,1.8,0.0,1.6,,,,5.4,9.7,998.5,84,1003.3,6.8
2016-11-16,2.5,4.9,0.4,,9.2,,,,7.9,3.5,1005.3,48,1010.3,1.3
2016-11-17,1.6,4.4,-0.7,,9.4,,,,7.5,3.4,1011.6,50,1016.6,0.3
2016-11-18,5.5,9.8,-0.5,,8.5,,,,6.4,5.5,1011.8,59,1016.8,6.0
2016-11-19,6.5,12.4,1.7,,5.8,,,,3.7,8.0,1009.6,81,1014.5,9.3
2016-11-20,6.9,11.0,4.2,,1.8,,,,5.7,7.9,1004.1,79,1009.0,8.5
2016-11-21,2.2,4.3,0.7,,8.6,,,,7.6,3.2,1014.8,45,1019.8,3.8
2016-11-22,0.7,2.8,-1.6,1.5,0.0,,0,,5.8,5.2,1006.8,81,1011.8,10.0
2016-11-23,-2.9,-0.1,-7.1,0.5,8.9,,,,9.3,2.5,1008.6,48,1013.7,2.0
2016-11-24,-5.4,-0.4,-11.5,,6.8,,,,3.9,2.2,1014.9,56,1020.1,1.0
2016-11-25,-3.7,2.6,-10.8,,7.1,,,,5.0,2.5,1013.2,57,1018.3,2.5
2016-11-26,-2.1,3.5,-9.5,,8.7,,,,4.0,3.0,1019.5,60,1024.6,3.5
2016-11-27,-0.2,2.1,-2.9,0.0,0.0,,0,,4.1,5.5,1011.0,90,1016.0,10.0
2016-11-28,1.8,6.8,-2.4,0.0,8.1,,,,4.0,5.1,1002.8,76,1007.8,7.3
2016-11-29,-0.5,4.1,-3.2,0.0,4.5,,,,4.0,4.0,1012.3,68,1017.4,5.8
2016-11-30,-1.7,1.3,-6.7,,7.8,,,,2.5,3.3,1025.2,61,1030.3,5.0
2016-12-01,3.7,9.1,-3.2,28.0,0.0,,,,5.7,7.9,1009.5,93,1014.5,10.0
2016-12-02,3.1,6.0,0.8,0.0,6.4,,,,14.6,4.5,999.7,58,1004.7,2.8
2016-12-03,3.6,6.4,0.9,,8.7,,,,9.5,4.2,1013.8,53,1018.8,1.3
2016-12-04,4.9,8.4,-0.5,,5.6,,,,4.4,6.9,1011.6,79,1016.5,6.3
2016-12-05,4.0,9.4,1.5,1.0,0.5,,,,3.9,7.3,1003.2,90,1008.1,9.8
2016-12-06,0.5,2.7,-4.4,6.0,1.8,,0,,6.3,5.0,997.0,78,1001.9,5.3
2016-12-07,-3.6,-1.4,-6.1,,7.9,,,,8.6,2.2,1008.7,47,1013.8,1.3
2016-12-08,-2.6,1.4,-9.9,,8.7,,,,5.9,2.6,1009.9,53,1015.0,0.8
2016-12-09,-2.8,1.6,-8.1,12.5,0.0,,12,12,5.7,4.3,1004.3,85,1009.4,7.8
2016-12-10,-2.3,0.3,-6.5,,6.6,,11,,6.2,3.4,1002.5,64,1007.5,3.0
2016-12-11,-5.9,-2.7,-10.6,,8.5,,10,,6.2,2.1,1009.1,53,1014.2,0.5
2016-12-12,-3.6,0.7,-9.7,,8.5,,9,,4.4,2.8,1016.9,61,1022.0,0.3
2016-12-13,-5.8,1.3,-11.4,2.0,0.8,,12,3,4.6,3.7,1010.5,89,1015.7,10.0
2016-12-14,-3.9,-0.2,-7.3,0.5,0.7,,11,,5.7,3.8,1002.5,84,1007.5,10.0
2016-12-15,-5.8,-2.0,-11.3,,8.4,,11,,3.3,2.5,1002.9,65,1008.0,3.8
2016-12-16,-5.5,-1.3,-10.4,0.0,8.5,,10,,4.0,2.6,1002.4,65,1007.5,2.5
2016-12-17,-6.3,-0.8,-14.3,,8.5,,10,,5.3,2.4,1005.6,63,1010.8,1.3
2016-12-18,-1.4,7.2,-13.2,,7.7,,10,,6.3,3.9,1008.4,68,1013.4,0.8
2016-12-19,-2.0,2.7,-6.8,,8.1,,8,,3.7,4.0,1015.8,76,1020.9,0.0
2016-12-20,-2.5,4.4,-8.8,,7.7,,8,,4.3,4.3,1018.6,83,1023.7,5.0
2016-12-21,-1.1,2.6,-4.7,0.0,4.7,,8,,3.4,5.1,1022.1,90,1027.2,9.0
2016-12-22,-2.3,0.3,-5.7,12.5,0.0,,27,19,5.2,4.8,1017.7,92,1022.8,9.5
2016-12-23,-1.3,0.2,-3.1,6.5,0.0,,29,4,8.7,5.0,997.4,89,1002.4,10.0
2016-12-24,-5.6,-2.4,-11.5,1.0,7.6,,26,2,6.5,2.5,1014.0,64,1019.2,3.8
2016-12-25,-7.9,1.0,-15.8,,8.5,,25,,3.3,2.5,1020.0,73,1025.2,0.3
2016-12-26,-3.3,5.2,-13.9,0.0,3.4,,24,,5.4,4.6,1012.7,85,1017.8,8.3
2016-12-27,-2.7,1.6,-6.8,0.0,0.0,,21,,9.0,4.0,1002.7,77,1007.7,9.3
2016-12-28,-7.8,-4.2,-13.7,,8.6,,21,,5.4,1.9,1012.0,58,1017.1,0.8
2016-12-29,-8.3,-2.3,-15.9,2.5,2.5,,24,4,3.8,2.8,1005.6,82,1010.8,3.5
2016-12-30,-6.7,-0.8,-16.0,0.0,8.4,,24,,5.7,2.5,1009.5,68,1014.7,1.3
2016-12-31,-5.7,-0.7,-11.2,,8.6,,23,,3.2,2.6,1012.9,67,1018.0,0.3
2017-01-01,-7.9,-0.2,-15.0,,6.7,,22,,3.7,2.8,1013.8,79,1019.0,3.5
2017-01-02,-6.5,1.9,-13.4,,8.0,,22,,3.5,3.2,1009.2,81,1014.4,2.3
2017-01-03,-4.2,0.8,-9.9,,3.3,,22,,3.1,3.7,1009.1,82,1014.2,9.5
2017-01-04,-3.0,0.1,-5.1,1.0,2.3,,25,4,3.7,4.4,1009.4,90,1014.4,10.0
2017-01-05,-5.4,-3.1,-7.7,,6.8,,24,,6.3,2.8,1012.8,68,1017.9,3.8
2017-01-06,-5.6,-1.1,-10.6,,8.7,,22,,4.7,2.4,1016.4,61,1021.5,1.0
2017-01-07,-6.7,0.0,-14.5,,8.1,,22,,3.1,3.2,1010.8,82,1016.0,4.8
2017-01-08,-4.4,-0.9,-10.1,0.0,7.5,,22,,3.9,3.1,1013.4,71,1018.5,1.5
2017-01-09,-4.0,0.4,-10.4,0.0,0.1,,22,1,3.6,3.9,1002.8,84,1007.9,10.0
2017-01-10,-2.4,0.4,-6.5,1.0,8.3,,22,,6.2,3.2,998.9,62,1003.9,4.8
2017-01-11,-7.3,-5.4,-10.5,,8.4,,22,,8.5,1.7,998.8,48,1003.9,0.3
2017-01-12,-8.1,-4.9,-15.5,,8.9,,20,,7.1,1.3,993.7,41,998.8,0.8
2017-01-13,-11.8,-2.8,-19.0,,7.4,,20,,4.3,1.4,997.0,57,1002.2,1.8
2017-01-14,-10.8,-2.7,-18.3,,8.7,,20,,3.6,1.6,996.8,61,1002.0,3.3
2017-01-15,-7.3,-0.8,-15.4,0.0,9.0,,20,,2.9,2.4,996.1,67,1001.2,5.5
2017-01-16,-0.7,1.9,-5.2,6.5,1.0,,26,6,8.6,5.0,1002.8,86,1007.8,9.0
2017-01-17,-2.3,0.0,-5.1,0.0,7.5,,21,,5.6,3.5,1016.6,69,1021.7,6.8
2017-01-18,-4.0,-1.3,-9.6,0.0,1.7,,21,,3.8,2.7,1020.2,61,1025.4,8.3
2017-01-19,-6.7,-3.3,-10.2,0.0,0.0,,21,,4.7,3.2,1013.1,84,1018.3,7.5
2017-01-20,-8.4,-2.2,-14.5,0.0,0.1,,21,,3.6,2.8,1011.0,84,1016.2,5.0
2017-01-21,-7.0,-1.0,-12.6,,7.5,,21,,5.0,2.7,1013.2,74,1018.4,3.8
2017-01-22,-5.7,-0.6,-9.4,6.0,0.0,,31,10,6.3,3.5,1008.3,85,1013.5,10.0
2017-01-23,-5.2,-1.1,-9.0,7.0,0.0,,34,4,9.6,3.2,999.3,76,1004.3,9.3
2017-01-24,-9.2,-6.4,-12.1,,9.3,,30,,6.0,1.6,1009.3,54,1014.4,1.5
2017-01-25,-8.4,-3.6,-14.3,,9.4,,29,,4.2,2.0,1014.9,62,1020.1,0.3
2017-01-26,-9.5,-1.4,-18.0,,9.3,,28,,3.4,2.3,1016.4,77,1021.7,0.8
2017-01-27,-0.5,7.3,-9.9,0.5,0.2,,28,,11.6,4.8,1003.9,77,1008.9,8.3
2017-01-28,-2.7,-1.0,-3.6,0.5,9.1,,22,,15.0,2.4,1006.6,48,1011.7,1.5
2017-01-29,-3.7,0.3,-8.9,,8.6,,21,,2.9,2.6,1013.7,56,1018.9,5.5
2017-01-30,-4.7,-2.5,-6.4,3.0,0.0,,23,2,6.7,3.8,1002.7,87,1007.8,10.0
2017-01-31,-6.7,-2.2,-12.0,,9.2,,23,,4.4,2.2,1008.9,61,1014.1,2.0
2017-02-01,-7.2,0.4,-17.3,3.0,7.6,,30,7,4.0,3.1,1001.6,80,1006.8,5.0
2017-02-02,-7.6,-5.1,-12.3,0.0,8.6,,31,1,6.6,1.9,996.7,55,1001.8,5.5
2017-02-03,-9.1,-4.2,-14.9,,9.7,,28,,4.1,1.8,1005.3,58,1010.5,1.5
2017-02-04,-8.0,0.0,-17.0,,8.3,,27,,3.3,2.4,1007.6,70,1012.8,2.8
2017-02-05,-6.4,-1.3,-14.1,,6.2,,27,,3.9,2.8,1009.0,73,1014.2,4.5
2017-02-06,-2.5,-1.1,-4.3,1.0,0.0,,26,,7.3,4.1,998.0,79,1003.1,10.0
2017-02-07,-4.2,-2.9,-5.8,,8.8,,26,,6.6,2.5,999.6,57,1004.7,7.8
2017-02-08,-2.0,1.4,-6.5,,4.1,,25,,3.1,3.3,1000.9,62,1006.0,7.0
2017-02-09,-3.9,0.3,-9.6,,8.9,,24,,2.7,3.7,1002.0,81,1007.1,5.0
2017-02-10,-5.0,-0.8,-9.9,,4.0,,24,,6.4,3.1,995.3,74,1000.3,10.0
2017-02-11,-1.4,2.3,-5.9,0.0,4.7,,24,,4.3,3.8,996.0,69,1001.0,10.0
2017-02-12,0.6,2.7,-0.8,0.5,3.4,,24,,5.9,4.3,1002.3,68,1007.3,9.8
2017-02-13,0.0,3.5,-2.0,0.0,4.7,,23,,5.2,4.2,1012.1,69,1017.1,9.5
2017-02-14,-1.8,1.3,-3.7,0.0,4.8,,22,1,3.7,3.8,1014.9,71,1020.0,7.5
2017-02-15,-2.1,1.1,-5.6,,9.1,,22,,3.4,4.7,1014.5,88,1019.5,5.3
2017-02-16,-1.9,3.0,-8.0,,7.2,,21,,3.2,4.6,1011.5,85,1016.6,6.0
2017-02-17,0.5,5.1,-2.8,0.5,2.2,,21,,5.4,5.4,995.9,84,1000.9,8.5
2017-02-18,-4.0,-2.0,-5.8,,10.1,,20,,12.2,2.2,999.6,49,1004.7,1.5
2017-02-19,-4.0,1.1,-7.1,,9.8,,19,,5.6,2.4,1002.5,54,1007.6,1.3
2017-02-20,-6.6,-1.2,-13.2,3.5,3.3,,22,3,4.0,2.9,1000.4,76,1005.5,7.5
2017-02-21,-5.6,-2.7,-8.4,1.0,9.8,,21,,8.2,2.2,1002.9,55,1008.0,5.3
2017-02-22,-3.3,-1.0,-7.9,,8.0,,18,,3.8,3.1,1014.2,63,1019.3,7.5
2017-02-23,-1.0,2.0,-4.0,1.0,0.0,,20,4,2.9,5.3,997.5,91,1002.5,10.0
2017-02-24,0.3,5.3,-2.3,2.5,8.8,,25,6,7.9,4.0,995.0,64,1000.0,6.5
2017-02-25,-0.9,1.3,-6.5,,10.7,,22,,7.1,4.1,1006.4,71,1011.4,0.8
2017-02-26,-1.7,0.8,-7.0,,6.9,,21,,8.1,3.1,1010.2,56,1015.2,6.0
2017-02-27,-5.5,-1.8,-10.8,,10.8,,21,,4.3,2.5,1021.9,60,1027.1,0.0
2017-02-28,-5.3,0.8,-13.5,,10.9,,21,,3.3,2.8,1021.3,69,1026.5,0.0
2017-03-01,-2.6,1.5,-9.6,,7.2,,21,,3.7,4.6,1015.7,87,1020.8,7.0
2017-03-02,0.9,2.6,-2.5,2.5,0.2,,20,,3.9,6.2,1007.6,95,1012.6,10.0
2017-03-03,1.9,6.4,-2.5,,4.0,,18,,7.3,4.9,995.0,68,999.9,7.5
2017-03-04,-1.2,1.4,-3.8,,10.9,,11,,8.8,3.0,1004.5,52,1009.5,1.3
2017-03-05,-1.2,1.4,-4.5,,10.8,,10,,8.4,2.9,1005.3,53,1010.3,2.3
2017-03-06,-1.1,1.3,-3.7,1.5,8.0,,20,13,4.7,3.0,1000.3,54,1005.2,6.5
2017-03-07,-2.5,0.6,-6.8,3.0,4.8,,24,4,4.0,4.5,992.0,88,997.0,7.5
2017-03-08,-2.5,1.9,-9.8,,11.0,,13,,5.3,3.9,992.2,76,997.2,6.5
2017-03-09,0.3,2.2,-3.1,,8.9,,11,,4.3,4.2,994.8,66,999.7,8.0
2017-03-10,0.2,3.2,-2.2,0.0,6.8,,10,,3.1,4.1,1001.3,66,1006.3,9.0
2017-03-11,-0.8,3.4,-3.5,,10.2,,8,,6.0,3.6,1013.9,63,1018.9,1.8
2017-03-12,-2.3,1.0,-6.9,,10.8,,7,,3.7,3.9,1019.3,76,1024.4,0.3
2017-03-13,-2.9,0.4,-8.2,,10.8,,3,,3.2,4.3,1018.1,85,1023.2,1.0
2017-03-14,-2.6,-0.1,-5.4,0.0,9.7,,,,3.2,4.4,1014.2,87,1019.3,5.0
2017-03-15,-2.7,1.0,-7.0,,10.2,,,,5.7,3.4,1007.3,68,1012.4,8.0
2017-03-16,0.3,3.9,-6.0,0.5,2.4,,,,5.3,4.2,1004.0,67,1009.0,7.8
2017-03-17,1.5,6.1,-2.1,0.0,5.3,,,,4.9,4.3,1008.6,63,1013.6,5.5
2017-03-18,0.7,5.5,-3.8,,9.2,,,,3.4,3.8,1008.9,59,1013.9,3.0
2017-03-19,2.6,7.3,-0.5,,10.6,,,,3.9,3.9,1008.0,53,1013.0,8.3
2017-03-20,2.8,7.5,-1.2,,10.7,,,,4.0,3.6,1010.8,48,1015.8,5.3
2017-03-21,0.6,5.2,-4.9,4.0,7.1,,1,1,3.1,4.8,1008.0,75,1013.0,10.0
2017-03-22,0.8,2.6,0.0,24.0,2.2,,14,13,4.6,6.1,1001.2,95,1006.2,8.8
2017-03-23,-0.4,2.7,-3.4,4.0,2.4,,10,7,2.8,5.2,1005.5,87,1010.5,9.0
2017-03-24,-1.5,1.1,-6.9,0.5,8.2,,7,,3.2,4.1,1007.1,76,1012.1,8.3
2017-03-25,1.5,5.7,-1.8,,6.7,,2,,4.3,4.4,1012.4,66,1017.4,6.3
2017-03-26,0.8,5.0,-4.0,,11.5,,0,,2.7,4.9,1016.2,76,1021.2,2.0
2017-03-27,-1.4,2.4,-3.4,,1.4,,,,2.3,5.4,1012.2,97,1017.3,10.0
2017-03-28,-1.2,1.1,-3.1,0.0,0.8,,0,,3.3,5.4,1009.7,96,1014.7,8.8
2017-03-29,1.2,6.8,-3.2,0.5,7.3,,0,,3.6,5.6,1011.0,85,1016.0,6.0
2017-03-30,-0.1,2.1,-2.1,0.0,6.5,,0,,4.2,4.9,1014.0,81,1019.1,8.3
2017-03-31,-0.3,2.2,-2.3,0.0,0.6,,0,,3.4,4.7,1015.0,79,1020.0,9.0
2017-04-01,0.7,3.5,-0.9,,8.8,,,,5.1,5.0,1012.5,78,1017.5,6.0
2017-04-02,1.0,3.3,-0.7,,8.5,,,,4.6,5.5,1008.4,83,1013.4,7.3
2017-04-03,2.3,8.0,-0.2,0.0,6.6,,,,2.6,6.4,1010.2,91,1015.2,7.0
2017-04-04,0.9,3.9,-0.9,0.0,6.3,,,,2.2,6.3,1016.0,96,1021.1,6.5
2017-04-05,2.8,6.8,-2.0,,8.2,,,,4.1,6.3,1015.1,85,1020.1,5.5
2017-04-06,7.4,14.8,3.2,0.0,10.6,,,,6.4,7.4,1010.6,73,1015.5,7.8
2017-04-07,6.9,16.9,2.4,1.5,2.9,,,,7.1,7.2,1005.0,72,1009.9,8.5
2017-04-08,1.9,4.5,-0.3,0.0,1.0,,,,3.6,5.1,1011.5,73,1016.5,8.8
2017-04-09,2.9,7.4,1.2,0.5,1.5,,,,2.9,6.3,1000.4,85,1005.4,10.0
2017-04-10,4.3,9.7,0.9,,12.1,,,,6.0,4.3,1009.8,54,1014.8,0.3
2017-04-11,3.0,6.3,-2.7,0.0,6.5,,,,6.1,6.7,1009.7,87,1014.6,7.5
2017-04-12,3.5,5.4,0.9,12.5,1.7,,,,6.5,6.8,992.1,85,997.0,7.3
2017-04-13,1.9,5.0,-0.5,0.0,8.3,,,,10.8,3.9,996.2,56,1001.2,4.8
2017-04-14,4.5,7.5,1.0,,12.4,,,,9.7,6.4,1000.5,75,1005.5,0.0
2017-04-15,6.5,9.8,4.4,,5.0,,,,7.5,8.3,998.9,86,1003.7,6.0
2017-04-16,7.8,14.3,4.2,0.0,10.6,,,,6.6,7.6,997.1,73,1001.9,1.3
2017-04-17,5.6,10.0,2.3,,12.1,,,,4.5,5.9,1009.7,66,1014.6,3.5
2017-04-18,3.2,6.3,1.4,33.5,0.0,,,,6.8,7.5,998.6,97,1003.6,10.0
2017-04-19,4.6,10.4,2.2,0.5,8.0,,,,5.5,7.3,985.8,86,990.6,9.8
2017-04-20,4.3,8.5,1.9,,4.8,,,,7.2,5.1,1000.8,62,1005.7,8.0
2017-04-21,2.8,6.0,-0.9,,12.7,,,,3.2,6.1,1005.9,82,1010.8,2.5
2017-04-22,1.8,5.6,-1.3,3.0,0.1,,0,,3.0,6.4,1006.5,92,1011.5,9.3
2017-04-23,2.4,6.0,0.5,4.0,1.6,,0,,3.9,6.3,1013.5,87,1018.5,10.0
2017-04-24,2.9,6.5,0.9,,9.8,,,,3.4,6.7,1021.6,89,1026.6,5.3
2017-04-25,4.6,7.6,2.0,0.0,0.0,,,,3.6,8.5,1017.5,99,1022.5,10.0
2017-04-26,5.6,8.5,4.2,0.0,0.1,,,,3.8,,1006.4,,1011.3,10.0
2017-04-27,5.9,11.4,4.2,1.0,7.0,,,,3.1,8.3,995.4,90,1000.3,8.5
2017-04-28,7.2,11.0,3.9,,12.6,,,,4.3,7.5,997.7,75,1002.5,3.3
2017-04-29,6.7,9.7,4.5,0.5,4.9,,,,4.4,8.1,999.1,83,1004.0,7.5
2017-04-30,6.9,12.1,1.7,,11.2,,,,5.7,8.4,1001.5,84,1006.3,8.3
2017-05-01,8.9,15.5,4.6,0.0,11.9,,,,6.7,8.1,1002.8,73,1007.7,7.8
2017-05-02,6.5,12.6,3.7,,13.0,,,,4.8,7.5,1014.6,78,1019.6,2.8
2017-05-03,10.6,19.3,2.5,,12.7,,,,3.9,7.4,1014.5,62,1019.3,4.5
2017-05-04,9.6,13.7,5.3,,13.2,,,,4.7,7.7,1014.0,65,1018.8,1.3
2017-05-05,8.4,11.0,5.9,,8.1,,,,4.0,8.9,1007.2,81,1012.0,7.3
2017-05-06,9.0,15.0,4.7,,3.6,,,,3.7,9.4,1001.8,82,1006.6,7.5
2017-05-07,8.8,12.1,5.1,,12.1,,,,7.8,7.7,997.2,68,1002.1,0.5
2017-05-08,9.0,14.0,6.6,2.0,7.1,,,,8.1,7.7,995.8,68,1000.6,6.3
2017-05-09,9.5,15.5,5.0,,13.6,,,,4.5,7.3,1008.3,62,1013.2,0.5
2017-05-10,9.0,13.0,5.0,3.5,8.5,,,,3.3,9.1,1010.7,80,1015.6,8.3
2017-05-11,10.0,11.3,8.8,22.5,0.0,,,,4.5,11.9,1001.7,96,1006.5,10.0
2017-05-12,7.9,14.7,3.9,,12.3,,,,5.0,8.9,1011.0,83,1015.9,5.8
2017-05-13,4.4,6.8,2.9,,2.4,,,,3.5,7.4,1017.3,88,1022.3,10.0
2017-05-14,4.8,8.5,2.4,,2.4,,,,3.5,7.0,1016.7,81,1021.7,8.3
2017-05-15,6.0,8.5,4.3,0.0,0.0,,,,3.6,8.0,1013.4,85,1018.3,10.0
2017-05-16,6.9,9.5,5.3,11.0,0.0,,,,3.0,9.7,1004.8,97,1009.7,10.0
2017-05-17,7.5,11.8,4.7,,10.6,,,,2.7,9.3,1003.6,90,1008.5,4.5
2017-05-18,11.5,16.9,5.7,,14.1,,,,2.7,9.9,1004.8,74,1009.6,0.8
2017-05-19,12.5,18.3,8.9,,14.0,,,,4.3,9.7,1005.0,68,1009.8,3.5
2017-05-20,15.1,22.8,8.9,,12.2,,,,4.7,9.9,1005.1,59,1009.8,7.0
2017-05-21,10.1,16.7,7.5,0.0,9.2,,,,4.0,10.0,1009.7,81,1014.5,8.8
2017-05-22,12.1,16.0,8.0,0.0,1.1,,,,3.5,10.6,1010.8,75,1015.6,10.0
2017-05-23,11.1,14.9,9.0,0.0,0.0,,,,2.5,10.5,1009.1,80,1013.9,10.0
2017-05-24,9.3,12.0,7.2,0.0,0.0,,,,2.3,11.1,1004.3,95,1009.1,10.0
2017-05-25,12.5,15.5,10.4,2.0,0.0,,,,5.0,13.4,1006.1,93,1010.9,10.0
2017-05-26,13.2,17.8,9.3,0.0,0.5,,,,6.2,11.3,1005.3,75,1010.1,10.0
